21.223245039999917,-1980.781778490929,-2347.1397489466676
61.06118655999993,-1738.2432946960082,-1968.564539133335
114.63943679999986,-1293.7429764827677,-1712.2504911600022
88.31083979999994,-919.3752457164977,-1120.302034733335
85.29836279999988,-266.75870397694456,-542.1562129866663
101.14936451999985,-71.65027250383761,-156.9918209999997
111.18168975999986,-28.72313888975429,-83.25296785333305
88.21953131999989,37.02241780425153,-87.678015893333
188.55626767999996,-1347.7044063429253,-1623.1975941466683
175.60749127999995,-1105.5435072123232,-1190.9807111733346
205.51908731999998,-714.0682411217439,-946.0222267066671
213.82879788,-383.4562427140282,-579.3305918399994
201.83220292000004,-95.97124217805319,-318.0314224266666
200.66933568000007,-7.142649901879858,-64.06983171999998
195.77371748000007,53.22151058247266,-37.9470329866668
166.56330976,75.7933964123708,-3.2262860133331666
179.20914372000018,164.55569002592645,87.90626153333321
182.49862700000017,160.597034727992,79.11772437333319
189.65288516000007,174.70101121324487,125.09401543999988
193.9823924800002,187.84718052250142,119.07331703999982
201.38813412000022,203.00543889587374,147.76416210666667
232.90353168000033,214.3423605840134,158.69255298666673
204.06124316000026,185.39992580730558,118.95335354666649
198.15766844000015,186.5002474013376,132.7076618933333
219.10281520000026,208.04324134632878,135.19161721333333
210.97363312000024,194.58861038587366,110.61497143999979
211.1028851600002,201.83492349725375,144.90515893333327
225.33532072000025,223.29554729003567,147.83106258666663
208.1088532000002,213.1806415251227,160.23902476
236.2762083200004,218.31137496285336,165.45347525333335
211.38124316000025,191.7525088942335,127.74934010666652
201.19266844000018,188.52524740133757,139.95912765333333
225.2455266800003,219.4623397195271,156.45278274666666
215.67863312000023,203.47689290704457,127.5001448533332
218.37709900000021,210.0954844771822,160.26826738666674
250.57803220000028,252.08947454196732,165.36090850666665
222.13885320000026,224.52584673883334,179.55233168000007
239.42617348000036,221.10422909367222,173.29658664000013
225.29624316000027,206.8160103961829,145.71611906666664
213.18609612000017,203.07252305428534,150.9369418933333
226.91052668000034,223.65461199775146,162.48216626666664
223.06863312000027,210.33321032826356,135.73994578666654
223.06209900000027,214.77770025527556,167.06831509333338
268.6080322000003,265.47588189558553,178.7039102933333
223.7138183600003,227.3772271984842,186.97042290666673
247.27617348000035,229.78707177677256,185.34197784000008
229.70303220000028,211.42432479229666,154.4024801333333
217.01030996000023,205.33183708466754,157.12158098666663
233.59474052000033,228.6546119977514,171.08372312000003
226.52863312000022,215.97665322902694,142.7484775466666
228.6155266800002,221.3545610651572,176.72406725333337
276.45303220000034,276.3833131795644,186.36028133333335
225.6188183600002,228.25350526274937,194.0464983066667
254.44117348000037,239.46207177677258,196.10690816000005
