376.47632176000053,-1410.8217330680648,-1778.5817633200018
443.48045380000065,-1287.035826020419,-1661.077558560001
407.39908116000043,-786.4244141724087,-1104.6396498666668
369.09505812000003,58.9594501607688,-112.43838934666664
358.7011276,319.7397301409653,240.14194506666672
383.94198344000006,171.57877524308728,40.11603305333322
368.0119137600001,192.01958318880898,106.54097987999998
362.53609276000003,338.1846418401011,253.15342562666666
381.4969137600001,198.74051923783173,110.63552595999992
375.91609276000014,238.86649650031296,171.23862341333327
382.49109276000013,250.6741225607624,183.71608735999996
378.46109276000016,257.8042398680835,187.72466025333333
385.8260927600001,244.58389215142384,177.20256026666655
389.8260927600002,204.9554435110982,130.24735470666664
408.86609276000036,195.02969977637613,86.73137923999988
425.6860927600005,229.7423511015705,144.4802029999999
418.83609276000044,244.45635521526918,200.20036969333333
442.07338128000066,117.92751866251463,25.936795893333038
395.33609276000016,279.6677604208807,231.11494669333334
434.4310927600005,231.53689619954835,194.7319786266666
443.43609276000063,162.17473880861914,108.17856323999979
415.8960927600003,257.44394708895186,214.4509174533333
431.8510927600005,255.00508251142006,217.85530403999996
446.8110927600007,192.82885268852496,132.91143047999972
429.14609276000044,253.53874194351457,219.86911189333333
434.8560927600005,270.18830008708113,226.95065824
431.9310927600005,279.75856704804795,237.0185691333333
431.24609276000047,321.4012124442737,261.2752519066666
437.9760927600005,295.5849883127316,249.58483515999995
434.7810927600005,276.3098802664792,242.86442047999998
