123.02742695999987,-282.4235241215207,-514.9029941066663
214.8591674400002,129.196471716208,50.88233302666656
300.8918789200001,250.98120529553867,171.02973363999996
321.7210927600002,298.1119668514167,215.8843970133334
215.9278818000003,214.02433177543827,164.86620728000005
223.37288180000033,221.4343317754383,171.46120728000005
226.1028818000003,223.8793317754383,175.7514913600001
227.5678818000003,225.69433177543823,177.86149136000006
227.5696708400003,225.85932267846448,177.41006944000003
229.98467084000032,227.15115173181684,179.61006944000005
231.30467084000028,229.0943226784644,180.93506944000006
230.5146708400003,227.73432267846448,180.37506944000006
230.10467084000024,227.5943226784644,179.65006944000007
230.3696708400003,227.8193226784644,180.32006944000005
230.47467084000027,227.76932267846445,180.51006944000008
231.8696708400002,228.94432267846437,181.45506944000005
232.0446708400002,229.16932267846445,181.70006944000005
233.05967084000022,229.9143226784644,182.82506944000005
233.15967084000027,230.4143226784644,182.72006944000003
233.39967084000023,230.2543226784644,183.15274960000005
232.96967084000025,229.80432267846442,182.40506944000006
234.04967084000023,230.38432267846443,183.66774960000004
234.42967084000026,230.5593226784644,183.75274960000002
234.2046708400003,230.4693226784644,183.35274960000004
233.63967084000024,229.78235933673847,183.69227104
234.38467084000027,230.3093226784644,183.46774960000005
235.73467084000026,232.58735933673842,185.57727104000006
236.15967084000027,233.24235933673845,185.62227104000004
234.06967084000024,230.27362009191378,186.74845789333338
235.59967084000021,232.8636200919138,186.71493688000004
